rfq_id,match_id,similarity_score
8aff426d-b8c0-43aa-ad26-835ef4de6129,5950b14f-1946-4a02-9467-7ebbbf57c059,1.0
8aff426d-b8c0-43aa-ad26-835ef4de6129,63f64346-5267-4294-8275-641229cf295b,1.0
8aff426d-b8c0-43aa-ad26-835ef4de6129,eed02859-50cc-49f5-8b28-1ec074702cb7,1.0
37e624be-b125-464f-85b6-1838530193ef,2b9db833-2ec8-427e-90f9-3e78078c466e,1.0
37e624be-b125-464f-85b6-1838530193ef,a3f38767-02ae-4990-be18-35ca819684a7,1.0
37e624be-b125-464f-85b6-1838530193ef,56c75e72-50ae-4e29-aea4-f6394e1d986b,1.0
b8257184-6307-46ab-b06e-d979336d1263,5a07f956-c944-498f-80c1-5fb986c7bb20,1.0
b8257184-6307-46ab-b06e-d979336d1263,b821eb9a-5f16-4339-86e9-787ceab5cb2b,1.0
b8257184-6307-46ab-b06e-d979336d1263,2af9d905-069b-450e-8e7e-155fa7133cc7,1.0
63140d1f-dda8-40fe-8931-bcaba65d5772,e46da0fc-64a2-40da-9482-0978978d74e7,1.0
63140d1f-dda8-40fe-8931-bcaba65d5772,b83e92ca-8f0d-4d7e-8f34-427a248d13a4,1.0
63140d1f-dda8-40fe-8931-bcaba65d5772,f5693581-8fe3-40c2-b4a5-8c95bdbfb31c,1.0
11cffc57-44be-4d79-bfd5-97482be566d3,e46da0fc-64a2-40da-9482-0978978d74e7,1.0
11cffc57-44be-4d79-bfd5-97482be566d3,b83e92ca-8f0d-4d7e-8f34-427a248d13a4,1.0
11cffc57-44be-4d79-bfd5-97482be566d3,f5693581-8fe3-40c2-b4a5-8c95bdbfb31c,1.0
75fae2b7-8107-4ce2-a9d5-1189b4cd3b21,e46da0fc-64a2-40da-9482-0978978d74e7,1.0
75fae2b7-8107-4ce2-a9d5-1189b4cd3b21,b83e92ca-8f0d-4d7e-8f34-427a248d13a4,1.0
75fae2b7-8107-4ce2-a9d5-1189b4cd3b21,f5693581-8fe3-40c2-b4a5-8c95bdbfb31c,1.0
973d80a1-f1b8-461b-bb25-7d8852968b1c,5a07f956-c944-498f-80c1-5fb986c7bb20,1.0
973d80a1-f1b8-461b-bb25-7d8852968b1c,b821eb9a-5f16-4339-86e9-787ceab5cb2b,1.0
973d80a1-f1b8-461b-bb25-7d8852968b1c,2af9d905-069b-450e-8e7e-155fa7133cc7,1.0
8fe87807-dae8-4341-94fd-2ab91f176464,5a07f956-c944-498f-80c1-5fb986c7bb20,1.0
8fe87807-dae8-4341-94fd-2ab91f176464,b821eb9a-5f16-4339-86e9-787ceab5cb2b,1.0
8fe87807-dae8-4341-94fd-2ab91f176464,2af9d905-069b-450e-8e7e-155fa7133cc7,1.0
c18a7f01-1cb6-4987-a2cc-93251d3719b9,5a07f956-c944-498f-80c1-5fb986c7bb20,1.0
c18a7f01-1cb6-4987-a2cc-93251d3719b9,b821eb9a-5f16-4339-86e9-787ceab5cb2b,1.0
c18a7f01-1cb6-4987-a2cc-93251d3719b9,2af9d905-069b-450e-8e7e-155fa7133cc7,1.0
0777b4fd-292a-439b-848f-d772ee28c3b8,5a07f956-c944-498f-80c1-5fb986c7bb20,1.0
0777b4fd-292a-439b-848f-d772ee28c3b8,b821eb9a-5f16-4339-86e9-787ceab5cb2b,1.0
