id,cluster
bf6911a1-2308-4906-a906-eade435220ba,1
955e8d92-4c1c-4966-9c7b-2d3dc65e646f,1
eacf8951-7847-48f9-aba4-151e97e3a2c7,3
fc1422b5-5614-4afa-a1d4-9e754f3575b0,1
cab39ebc-91de-431f-8f55-5fbdba083807,0
cb8d096a-fd4a-4344-91e3-ed4fbe1c6481,0
5e520cbb-2d90-4c5b-95f3-c84b29de9077,1
7d1ab305-7fc6-4ab0-bc2a-9ae1e038e67e,1
d9e8490f-0d4e-41f5-b545-714c05c470c8,0
8de4d127-8e6c-4fa4-b8b3-62995884340b,1
8640b0bf-8c2c-499e-88c1-c603e367dc2a,0
48b5c2ed-0825-4834-9218-2f7bef3292b1,3
eb25e165-d387-4167-bb37-1b3697458eb5,3
ffdbe1d8-d06d-47ca-a722-a8fe75716fc5,2
939af091-8ffd-4cd3-9c69-6530b2a906d7,2
c0c964dd-d4cf-481b-8e38-4603a9f686e5,3
f261d62a-30dd-4705-88bf-44439917b3bc,0
2ddb93ef-2d44-4831-94ae-3aeac8acfdb9,1
6b506c00-8ca5-4f8c-b3b1-2e94eb1ca16f,0
6fe4647f-8c06-48d0-8ea3-15d24e7315b7,0
ac960bda-be71-418a-88a9-3f68201c3c0c,1
8f3b343d-8d61-4155-8ec3-6ae94a95c1c9,3
88c7172f-baa0-4fcd-a404-03086f80f57b,0
1394facd-cc4e-43da-8cb3-46ed95f00a95,0
408d5fa3-4bdf-40cf-a41f-f4bab8858517,1
55b345d4-ac60-4ad8-917c-a9ce1d1960b4,1
98fbbe86-bcc0-41f5-a3d7-3680cb01095b,1
e890b168-10be-43f0-bf32-5b5a6645b637,0
c62fe981-4863-46f3-aaab-dd42c7d5f6dd,1
74a8248b-ec38-4599-818c-99e90d771f7f,1
2ebf1a71-736a-4de4-9ed4-8e113b23e78f,1
8ccbc187-3d48-4718-8f95-ef764dac4a17,0
b8327004-2784-4696-8d75-40ac901ca0c7,1
f5693581-8fe3-40c2-b4a5-8c95bdbfb31c,0
95facb70-eb53-44e2-8860-00baaf420e9e,0
2a099702-b7b2-47f0-85f4-e02f8466e327,1
f0c6ab1e-cc3b-45b7-ba05-5d6977017b17,1
ace0246d-f8e9-4261-ab5c-40bbee73184d,0
295e4030-78b4-46a6-936f-5cc18c97d642,0
1e8ac77e-ffc3-40f4-9f3d-f5ca86bc045f,0
a8d35e4d-5504-4410-8134-6f329acdf203,0
7aa469f5-560a-40df-b20d-78bec3ce11c6,2
2af9d905-069b-450e-8e7e-155fa7133cc7,2
59be311a-ec7d-4a7a-8881-0acec6e90f15,0
0505d39d-caad-4152-a9ef-5f808daef26d,1
6ba77453-705f-4cd9-af72-7422e9181734,1
98c4f5d7-3115-4f5c-8b30-1255bdcbf9e0,1
ce16b1bf-4b65-4b7d-96f0-65ea5027edfc,2
0222eb2e-ceb8-4967-9796-e220209c6b00,0
1982a20f-640e-4caa-b9e7-3ca15d7e1acb,2
8ded8ec2-f221-4c6d-aadb-fa8294388127,2
876899b2-8a5d-4a2b-a4c9-ec9d2fb2437a,2
44901b83-64cb-426e-a3f6-84029d330d51,2
8cdb04ae-084c-4d2d-953d-6ba770f3041f,2
25c46875-dbeb-4ef4-ad33-7aff8384fb2a,2
fd1a1bae-9d1e-4b71-8100-977de871eca9,1
becb0c7e-a0f7-4597-b463-f65569df62bd,1
7d1b4cd7-be04-4ca5-9c72-ea86343d3ad7,3
1c833f4c-6814-4d25-871c-7e4e34d5c59e,3
9038886f-b5e4-4d1c-9df3-01465db66627,2
9038886f-b5e4-4d1c-9df3-01465db66627,2
70477a56-83d2-4429-bbca-b37456aa93f5,1
3cac073e-7495-4752-897e-032196828558,1
106095b4-e2ca-4c88-839c-7045853b7fb0,1
091810a2-c819-482c-bed2-07e4a9892de5,0
44bd3941-f209-4d1e-b115-202551dc5d7d,0
f7debce9-443c-40cf-acc9-54bbfcc73ddb,3
5de30f3b-50c7-4d71-9b72-f907f44a9a0a,3
3843f397-a86f-4a58-b327-28cb98d72bfd,3
8dedaf17-28bc-4006-85f5-62a2a7fc58a6,3
b6e03c14-a424-44ec-823e-6f81c2b4d5aa,1
d9f3a295-f124-4cec-8729-46f01e16159d,1
d9f3a295-f124-4cec-8729-46f01e16159d,1
5339f5eb-c9c5-4b14-9d04-5714b0c852ae,1
4beae167-8451-425d-8532-1c060167e256,1
42bf62d6-cd25-47a9-a95a-7862177ba0a8,1
ec54c295-a5d5-4344-8707-3e32ace0e99a,1
7fbe0396-dc55-421f-ac43-cddb850605a8,0
b83e92ca-8f0d-4d7e-8f34-427a248d13a4,1
b986a749-ebe0-4954-9ff2-fba6a4fe4725,1
bf6a1dea-972e-4f53-8162-9bf22ea28fd0,0
49b46df7-ed96-418f-a3f4-0f16bc51adee,3
e0afcea5-f091-4db3-afa2-c7370146f983,1
7fdb15bd-33cb-49b4-9b05-c859552aeb45,1
e564f964-2380-40fa-8a3a-9f3fdb307e36,1
773eb672-cbd1-446f-a43c-a46ef6aff936,1
3e8c278a-87e5-489b-b525-6f4e64022740,1
8d8d0828-386e-4840-8faa-64cbfb7dacaa,1
d54a4fc9-67d5-407f-8ee2-b4110feaefd9,1
6da64cb9-668e-48c2-a3e7-a9a34f47ad0f,1
50d0ffaf-2534-42ea-954b-f642c65590d2,1
695dc95d-2721-42e4-b3df-5844d4a71df6,1
8ba8edcd-fdd5-47b2-ba49-09ca4b30b861,0
328d43fd-537d-4839-8f3b-372a1f3b1cd5,2
82cae7c3-5dec-4837-8089-1f622fae6031,1
1eec9abb-e459-484f-8972-8a070653014f,3
2f9b77a7-eea1-45c4-9fa3-0e6885fcdc62,3
2b1467df-c8b6-4d37-b7a5-27a8a1f0b690,3
7a20ea92-a5da-4ea0-872c-dcff2c1d2d1c,2
18649f21-ffff-4ba8-bf6b-896980189730,3
23de5fff-8e9e-4227-af53-dbd9ef88b283,1
060dc120-fb25-4b65-af20-2aa30d5c7f56,1
f49e8eb2-788c-4dd0-b4ae-c0943a041a7c,1
aaf54e3e-3adc-47c3-a55a-28c9f057a3e7,1
b1a68092-cb57-4931-9b72-17ffd1fb532e,1
0ec22b51-04d6-4100-8183-58951a86d7a4,1
f06908ec-569e-4df8-b99e-1856c8d3eaf5,1
c2d81561-4a6f-4457-8e98-0432fa4769e1,1
9b2bb8e8-ff04-4cf5-886b-0831473dde11,3
14801f01-3697-4034-a4a1-9d418eba55e2,3
c03db603-2a52-4882-8f96-b0f2481118b1,3
3b22b1ac-5583-4b3b-84c9-38274816dd81,3
ccf6f92d-5572-4fef-8ab3-e501ebfc280b,0
49026fd4-c9bd-4c36-a4f6-420f3fbbbbf0,1
b247e3a1-da63-4a2f-b0b2-49289e77d5bb,3
8deec7df-44de-442b-af3a-d520e18d3c81,3
70770051-5ba0-4cf9-80da-e50674b4a7ea,0
5d33748c-4c59-4779-80fe-8cf7a7d571c9,1
a93f68cd-c7b1-4d70-921d-d6334d7da15c,3
a6e9a377-5687-4edf-83a5-291af9a1d8a5,3
d9bdd024-3ff6-442d-8147-15265942757b,3
b821eb9a-5f16-4339-86e9-787ceab5cb2b,3
eeadf33e-dd7d-4384-acc3-435f26826c13,3
fc80a1d1-44b2-4757-afd0-30be45e59af0,1
59a4f452-167b-4893-afef-62205a823ade,3
d0a90019-8dba-4281-bf19-07884317e2c4,0
b2fa598e-1498-4de5-aa67-539d814f5ad1,0
131578c4-8d9a-4617-98bb-5e92897b6e2b,1
6d31af44-ddbe-4dcf-8c21-943a8b296358,3
6bc6f3f2-8fb2-4e5a-b2dc-95ef579ae6fb,3
c17fd062-2be1-47b2-ae19-1eb98c17badb,0
df704dd7-6104-441f-82c8-7513c080e190,0
b02b9cb9-e27d-4b85-9d17-22d5c5f87416,0
a25cd392-c57c-48d2-90c6-985a2ee4b831,0
3c805faf-d666-44d9-b07a-07b9f8197915,1
c4aa5885-0b99-4fc6-bc5e-f77e55a19b36,1
ff74c084-487f-4cdb-892d-8d62901b935d,0
aafdee84-7b34-40d0-bda0-1f1ac409258b,0
e51f4d51-a202-4923-8241-0c3aa2984709,3
ac846c9f-9e64-46ed-8554-9bec7d3bd076,0
051758b5-f714-4bb4-b535-575cb63ac085,1
3f5e6441-4ec3-4f3a-ae4e-fa6c3622e6a8,1
dc5f767e-bae2-4777-942f-25fcf101ccc3,1
e6c8bda4-bc54-421b-b07e-ca238196a773,1
314be464-4d5d-4414-b61b-866ec86f72ae,0
8b87f62b-2ea7-4f41-8997-374112936b0d,0
02f5037e-c66e-485e-860a-e26abd7a84c6,0
74afe9b8-0f73-4cad-a08c-471d95211a6e,1
5d1a8a3e-82f8-4d62-8327-59d69475e038,1
9f3ec57a-62a4-4254-9642-02796bf98def,1
09feb63e-16f8-4cb0-a405-3cb0ed18fb03,1
a2ad7cab-075e-4515-9ecc-fbff20abce74,0
49d973b7-ff5e-4c5c-abef-eefda09edb85,3
ee22b2f0-e7ed-4a5e-ad53-8fda934ede08,3
16406759-f46f-4428-8e38-ab14c2ff84a4,3
ac863d68-74f7-4638-8eca-0f6a9d870a84,2
2ce4c4ed-be30-4d29-9fab-7cf5b41b2c05,1
c02ac938-a3f5-4c69-a2db-375afa85f548,0
5950b14f-1946-4a02-9467-7ebbbf57c059,1
2a8234dc-6c22-4bd5-8227-d5d95e0ee35f,0
67eca900-d9cd-43fb-8212-61ff787750e9,0
e77c99c8-bb4a-48d3-9003-2e8a13343009,0
eef7ad56-cb44-4dac-b91f-c79ace18a852,1
03b99bdc-990c-4e85-af10-d9fd5ffd2a54,1
63f64346-5267-4294-8275-641229cf295b,0
e81f4397-666b-481c-bd6b-caf8001acc5f,0
87ba0db6-dcd7-419a-b043-d32652eb4c05,0
69e4f43c-6d81-4549-8c6a-9ceaea217782,3
c1a4cdd4-33c4-4e42-868c-d7eaf31c0047,3
4f8a1f25-d2ec-4387-b42e-dbdc9988b5c9,1
d5cfd36a-b4c2-47a8-9ede-8fe6062a6b93,2
247540aa-da52-420c-927c-8a12dc624261,2
40a4811c-525a-4e22-949d-5a064fc3483a,0
79a3cf7b-b5e4-42c2-9b38-2c4e2afe6b2d,0
75984bdb-cfc1-44ab-94d2-670affc0945f,3
ebe864eb-1fc8-49c3-977e-c15e38d0e96d,1
ebe864eb-1fc8-49c3-977e-c15e38d0e96d,1
a17358c1-aece-44b4-bd08-696a32857e28,2
46bdf019-e50b-433a-9a12-2a18f201af9b,0
38e84d7e-d4d0-43ec-9146-2650aea5e1c6,2
25c1bb09-a905-4957-993b-2bf0d25ad0af,2
5129abc6-b09b-4ff1-b4c1-22c846d12a81,2
0be5aa4c-6c29-4d29-97f2-7e753d2d550d,2
a83843ec-d159-437c-aec6-0e97551aa0ec,1
1c18511f-b2e5-49f2-bcc6-154d47355880,1
14d3a7bb-ca6a-41b1-9ece-b6aaf30ffbef,1
48bb00b0-f517-4593-b7ec-1a34b212f362,1
bc172132-4cc5-4994-96b0-0f938033c6f3,1
8959c1d6-64d7-4ac4-ba8f-f8da79ae0a0e,1
de6b456d-3097-4e8a-a61f-0d9fb1625f4f,1
23107bf4-7406-421e-a2d8-5477a5e23431,3
b6eeaa0d-7025-4ab9-96d6-3d2d6c5b968c,1
b350dddc-4e83-4d2f-a56c-7f58652160cf,2
939123af-123d-4c66-825a-423307bbbebd,0
939123af-123d-4c66-825a-423307bbbebd,0
e8b7f91a-0686-48e4-81fb-6850617a41df,0
17a21e69-71b8-46c0-bb5b-b6699a9e04cc,0
e2f4cd4c-88d2-4327-8ff3-1a61aa9ed4b8,1
1096abc1-e6d5-41e4-9f75-a2c8e15b4f5f,2
a90d5a2e-cb06-485d-96ff-54904c820784,0
72b43944-8561-4269-ba82-96abf8e55f73,2
f7a78710-b1b6-4564-ace1-d670c574ef91,2
807744cd-762d-499c-bbfa-810b9a63ac12,2
23325a7f-fde1-4305-8c73-2dd57cb8e89b,2
62ada5a9-d81a-497f-90c6-5522f3fe5e6b,2
9e9de727-c98b-445d-8d95-06c5f74a5516,2
98baf810-a4ed-48a4-97b5-383e1066ab63,2
b8e2c39b-dbc7-476b-9792-1551190c5869,0
29a51f3d-117e-47b4-9792-eb003831b356,3
9c50debb-a6ff-4e7a-90ae-024b0c374088,0
b5bd9f94-3479-4178-9b35-11b647fb8187,0
3db57ead-a33d-44b3-81bf-6e319dda5aa7,0
a06f49b5-9d24-40a5-976b-21017110a7d4,0
166160cf-ee23-45d3-9d46-17e4d960a498,1
5acbcf93-b28d-4fec-bbd3-2c23a289aa6a,1
3869cd65-aac0-45d0-a926-c28a67f71042,1
23f56860-a9c1-49f9-bc42-485c34d6b53d,1
ad9e123f-b661-44c0-a6dd-5a70f575255b,1
4ac90430-1df4-43d7-819f-5353ec4d1a46,0
74bc5cb0-3fd6-42da-9b3b-5eb7cc9942d2,1
cd509c71-7130-473a-90f9-3038a4b71925,1
c7a18a9a-058e-4521-9aee-630e3cb5e4e9,0
5192fc2c-2339-4d37-bc2c-26e0635e7af8,1
c406aba2-e64f-4a9d-81e6-5c355614f693,0
5a0c0459-d730-44b6-9e3c-ff99f2362f11,0
f4371a33-6507-40a1-b44f-ba156004ea92,0
3200a4ec-1195-451c-aa71-a76b2e7f4522,0
0138525d-f360-44ae-b271-569c9590c885,1
a0a88835-3b7b-4e0f-9d3b-b7a6e8b7b729,1
2361b0b0-318a-4fd1-9097-60ea59c6ff9f,1
44b8e27e-d2cc-4db3-921b-14fd8361395e,1
5bca878c-f5d8-417c-8590-f4c0794268d4,1
4495ef7d-89f8-406f-b9a1-04599b0a5c54,1
25a6516f-1b3d-481f-bbb3-739938b7bb8d,1
f28433ba-4682-4a8d-9f35-45f808cdeea2,1
18951a1c-03ed-4122-beee-2a7ad94e0927,1
4037b229-2075-4fe6-b883-176a48fd6606,1
bed7c304-ce6c-4485-8629-574a2dbe32b3,1
cea2ffdc-7e8e-4697-acc0-f477287b6fb0,1
36d46880-6fd0-40e6-af53-5f2600526eff,2
427971fd-2d3e-4b1c-a146-764aae84a056,2
e2dc5382-bfde-4723-be40-283196484d37,0
102ae2ae-9307-4f97-b2c6-c18777665cdb,0
4fd60bc6-4a02-46a1-8a28-3bfe1f0f3b2e,0
776b46d0-4ec3-44cf-bdc1-2580eaf0c589,1
776b46d0-4ec3-44cf-bdc1-2580eaf0c589,1
413e239c-337f-4c54-b0b8-c6e61eaec5e9,0
9d458cc0-67ea-40ff-8f46-49c8d116041a,3
804a4304-48b2-4a76-917e-91ab96f4a6e1,1
92a79054-1d86-4503-b051-02cd6ae58185,1
ea343100-cced-4730-9f96-c84a75a2cd5f,0
dbd6df04-53ef-4eb6-9b04-8d3b0f16ea0a,3
e0009199-065e-458e-9146-7041d0a79cbc,3
9bf13558-1956-40a2-af18-6f09a1fd6272,1
d78c93f7-f427-499b-8499-0a9c37aaa135,3
d78c93f7-f427-499b-8499-0a9c37aaa135,3
baf4123a-dcbb-4624-bdc2-fcf1a16acda6,2
0b113027-25d9-446c-b02b-4c2554a3149a,1
7e07b5ca-e434-4611-b567-dc4aafaca75e,0
54dfdf5c-7f01-4a1e-b9bc-8b2a4eb9171d,0
7b857aa7-ca9d-4245-84f3-96552e1d4e42,0
6ccdbf80-f7ba-4958-a55c-594dd305d877,2
f5d12067-a783-4d28-9f7f-b9dbedeedf0c,1
e8b98098-8b17-416b-9934-0734fc21b005,0
c9898ef5-e1ea-432e-a0f2-fd141105ab90,1
ee337b15-2b02-4006-b0fd-a68e1b26bdfd,1
c1dc55f3-9105-4f30-b5fc-b1db024889f7,3
4c18be3a-ebe3-416c-a23e-4ec7ce68c6d8,3
fe218f20-443a-49be-9967-7a3ae15a6541,1
7bcf7822-565a-479f-b1b6-32e396b3f35f,1
37385708-da8b-4939-be31-79521cbd3a30,1
c87368c2-f7ef-497c-8422-b27fe5027a2b,1
e81e43f1-b14c-4185-bd38-684f5ab77cf5,1
5ecb3667-1050-484a-a08d-1bf9a028ec90,0
696ef1ae-5409-47f4-87f2-8e102d15b54f,0
54b65572-3d8b-42d6-a11d-b2c57f966a7f,0
8421a5b1-860c-4b00-8a7f-270a01c35ad3,0
a7f069f3-9543-4a65-9266-0d360a37bff1,3
026a23fa-25f9-47af-a441-22a6f84bc7bb,3
8adc5afd-2678-46f8-becb-25b320d33872,3
9d5a26b4-9fae-46ce-8cc1-f77f0a89b111,3
67bec251-2744-4f3f-9657-a338cd4ed484,3
b724119f-0907-414f-a3ea-0742fbcdd231,2
2a5956c7-d1c4-4060-a44c-52f160911b57,2
ffd6c321-798d-4f21-87d5-9c8e74867eed,2
cd36c7d0-ee88-4139-854a-f5c4a8fdd35d,0
a608d8ec-fc63-4f8f-932f-36bbd08d4eec,3
6935ffd0-ddff-4af0-b2d3-5a47cfbab480,1
9aabfd4b-06e9-4c02-9c6a-befd8c6f03e0,2
3dbe0a02-7dec-4f06-a863-9eb8d99645f0,3
3ee0c0ff-e480-453b-a583-01a21faedd6f,1
9a7fa59b-ed18-4e8b-b5e7-ae32467c3339,0
6d291a31-0687-457b-bf0f-ed750fadd5c6,0
ebb19b3b-e9db-4fef-909f-eb43c299dcec,0
af3e6a71-5391-4974-80f1-694e09943b66,1
6bdbb748-dde3-4bcc-b989-f7687d5cf271,3
0e0116f1-d432-4360-a4b2-4b13010bc0e5,1
9118da90-e640-4ea5-9821-8822ef0612c6,1
d672b525-16f4-4412-bca2-3e1c4e5377a6,1
4d041063-aafa-44d9-a555-aa1d3dd2ea95,1
cfb6c8f9-1d55-4d81-bb01-2cead77e09e2,0
9162d4bc-9f99-4c51-936e-92082797cb17,1
dea3b708-307b-4d5f-a63e-1adb98ad435e,0
00ec3753-1801-49f5-9927-8b96d5e4341f,1
c880e01f-5294-4ca9-a7ae-5c0affbd5dec,0
e0da314e-e74f-4d62-b4a1-10792af3d278,0
320ac5d5-19e1-4fd2-9437-7f6307d1aa99,1
c067969e-4f1d-45ff-8c22-9c79d4cf75ed,1
43e2e0f2-730d-482d-941d-f1394639a2a8,1
d98c2336-cfb7-40ed-9bb6-e4ff6cda143d,1
b9f257cb-4294-49c7-9f2f-c8ee1d6c54a4,1
bb478e1f-f424-4bc5-9c2e-37c69bd97f24,3
04ba813b-eccb-441c-9c59-c8b950d9f443,3
92d6cb35-9e68-4253-be3a-5f6ef94b91a9,3
89a609e6-ec9c-428e-a5bf-76abd1cf611d,3
ee109fab-78ed-482d-80cd-ad96f47faee0,3
5fc1c9b1-018a-4a09-a15f-a4ac105bf07c,3
22954beb-e993-4c0d-89e5-e6d4c1e93cfa,2
9e7bf874-5cc8-4669-a61c-df999eaaf834,2
c88ae08a-0390-40a3-99fe-40013e5b930e,3
2a43d75f-c7ba-47cd-a051-466565c1b5ef,1
ac20e58c-280d-4abf-ad01-4709435a2944,3
de748663-d3c2-4e67-8f64-496a078cf130,1
3d9f4fbd-8389-45a7-af04-5cab6d05e276,1
81f568a6-f3e7-471c-ba29-b562595a8a2e,3
5dc44c38-0da6-4e4b-9f44-4dbaa232dd35,1
a07bce15-f34d-47f2-9d0b-a04971fa4457,1
2e56f82b-a80d-4704-83a5-14a52a117b65,1
f7c40656-b7b7-435b-a516-285afaa751db,2
c09c778a-d5c2-4dec-a3e8-e99f28065b97,3
d41aea8a-0c5a-47d5-b389-d0593bfe32cb,1
1b2f9cc9-f2a2-4fb2-894a-32264077d6fe,1
ff41f06c-3b42-4ca1-837e-6b6fa5c7e16b,1
075eeb54-1322-4596-bad4-1ae3cd902c35,1
e242fac5-693f-4e9d-9cd9-f70f07133c0f,1
a3cf6145-e60b-4ef5-88eb-9b999f6f456c,1
8fc148ef-3907-4266-ac11-1b1caf772107,1
87ce2659-6947-42ad-b1db-74563d68adb4,0
95dbfdef-0c0e-4677-9b11-ac2318981e4e,0
1b636cb7-9acc-4872-9c4d-e99af92409b7,0
6462ec09-b7b4-4080-95f3-3233a0eccaa9,1
b7d52fa6-dcfd-4adf-9024-0dc32ce28686,1
bcbbd605-d462-499e-9e80-95c63737b99d,1
90746b8f-f625-49a8-a957-a482c9de1816,0
36361daf-97cc-45e9-8ba2-ab13ece493a4,0
9a0c6e95-c190-418b-a255-25f7774dac65,0
54439e37-9ca6-476c-825a-0304a9dfcb26,3
75bca8ed-de31-4780-bd89-5e43386fe17c,1
8a84f5fb-accb-4950-81cb-b0a9c8178fd8,1
8d5b290d-49bb-4416-b941-f0791a82b1d7,0
2125ac29-9f0a-4622-b3eb-8420e853882c,0
bffc873b-e610-44c5-bb7f-c383642c5c7e,1
75d5e1ce-8682-4374-b3ee-11ff3a122104,1
8761157a-0b6f-4821-a352-10d6faf51505,0
807c5103-ccd5-4c18-8bc7-3a69d6c093c0,0
d0cbf874-020f-4a43-85f3-e136f09ee1da,2
0859ccb4-cfe1-4930-aaeb-63fc31b5844e,3
11507d39-b030-464d-95d4-d3ebbb0545a7,3
c84fd909-5885-4672-b8ca-0bc291cda986,0
f6f8a007-7d2e-4e3e-89bd-3fc5709682f4,0
c9bf28ea-da72-42e3-9721-73dd2d6c03e9,3
00957f2f-a340-4843-9ed8-a70ce4848bae,1
d1ce345d-8cb5-44b2-9013-3c5f4a809052,1
77988b8f-8a58-4dc2-9b92-8b7d4c0254b4,1
efad167d-ff24-4216-af83-e231f3db57eb,1
ada2d439-02d7-4b2d-b1fb-3aeae9a73334,1
1c6c26ac-9e1e-450a-b260-f1cfc4825d8e,1
99da9f39-2d62-4da9-993c-06c5eadcba5d,1
994d6484-f42b-43db-909f-0de61a2999bf,1
354f019f-8936-46c7-aa22-c7a3d399d21a,1
ae9679ce-2349-45e2-bc4c-07e0d4babcc0,1
cd671549-c18e-44d4-9c3b-1b0c228f87dc,1
214495fa-9e1c-4cee-80f0-2efb0d3e8d68,2
02871910-2424-46d2-bd2c-52a716b09c00,3
9b7a2684-622a-4565-9fd5-6a45d6459641,2
5fd86252-f5e2-4df2-a96a-d4f1bd750991,0
6a2dc825-fd93-414d-88c8-2171477ac50a,3
089c8297-8e4d-4b61-8b7b-cc36ae22796f,3
0e78e148-b436-411e-9990-32ae1926631a,1
faa4ba49-6740-4b61-a4f6-0809a4b4e04a,1
dcd64849-e00f-4395-98a4-3d507a711cac,0
c6abbd79-f092-42c4-90f2-4885abbd7b43,3
b0867545-e3a6-4536-bccd-9d4e1eff937e,3
97a980bc-618b-4514-9e91-f64d6372af33,2
99bdb0cc-ab82-49ee-8619-9db5dadd642f,3
eed02859-50cc-49f5-8b28-1ec074702cb7,1
c6e2a8e0-317d-49c6-97ba-9c0692359c59,1
549192db-201e-4728-b3f9-54938138c8d1,1
695800c4-9a50-43c4-9034-a9a4a6fb86d4,0
617f38fb-00fe-4ad2-ae0f-a64c4a5be1b1,3
a3958665-7b55-4b85-9e84-8856638defd5,1
e1741ce6-d9ae-41d3-990f-fd821daa8b8e,1
deca90e4-b417-43da-a397-1d3f43d426a3,3
be98823e-7de2-4c2e-952a-f4d8004891c2,3
0b2f966d-8a4e-4745-98a2-dbed042195b0,2
7fd6cfac-fab4-415c-acc5-a03e8896b0eb,2
eecb83ef-8836-4a6b-a880-5279f9f6d0c2,2
87d99bfa-3787-46fa-b3e2-b2c7c12b38cd,2
1d7b7693-2ed9-40f3-b3b2-3f04b897c001,2
a6dddd00-595d-41a8-9b00-c54a2591ad02,3
92727d04-a1fa-4f21-88a4-db85458f7f52,0
4abe8206-5516-481f-8df3-39702b02717b,2
a5be16c4-17fd-4301-a0f4-5770f68d13a7,3
dbb1dcaf-1c94-4960-86b1-23a763d1287f,2
15ecc0a5-3ba8-485b-ae6d-05da7ca16380,1
902ba47a-2f9d-4b5e-b285-b29a7c2b3437,1
69c91a28-89cc-4600-816b-b4be8eb9dbd6,3
294f8dc9-c7a3-4507-95d5-1e4d3c983ab3,0
bad5593f-a55f-40a4-8fe1-7a275ec99647,1
f721a82b-5c19-4702-9281-31821a070019,1
5ad0afbf-dc39-4adb-bbd5-c18012316bb5,3
a81228e6-1d54-44f6-a601-2a596c2793bc,2
f6fc0ebf-adee-45fb-9abb-87ca6ed036a7,2
24dcf5a7-c9f0-4063-973c-50e3d7644527,2
fd235a4b-4b4c-4744-9024-13fa158a1d37,3
a4aef4b9-1710-4bd3-b06a-eeb54d91926a,3
6ffc5ac6-4ec9-4f26-9a8e-0e18f9aa8931,2
b5d817fc-43cc-48bb-8c74-47f90842a5ea,2
0c7ce94b-aedb-4f60-9f22-92c22aac4b41,2
8fd1c83f-d180-44b3-8e41-334ad91f842d,2
80b0f3d7-755d-47b5-8429-6f0c22eb5b11,2
8cc002db-1ef0-4e9e-aaa4-7a88d9c70184,2
fd74092a-6e84-4c7e-bebb-149abfb92a24,2
99bbb98d-d06d-4633-a68c-9be3bb9f6011,2
0810e19e-0170-4a1e-930b-f5830e698dce,3
17eda4ce-6af4-42e1-b88a-ce900320fcfb,1
0dcb40f1-38f9-44d1-a023-99d80f143a79,3
b17341e7-5127-4816-8084-2b3bbeacea24,3
8ea698c1-5e7c-4b8c-b766-cec4201ec9fb,3
2b9db833-2ec8-427e-90f9-3e78078c466e,1
23e29e1b-81f6-489f-973f-7a607530da45,2
cf2fb887-37af-4f0d-90a5-78162a614731,3
87fb5edd-9f05-464c-ba26-51b4fc30b805,2
71721a5d-14cd-4583-b637-d802c9a85a21,0
aa2e0c44-58f4-4162-986e-777a2925fc4a,3
f749d7c2-09cb-4df1-af8a-4c486f38720c,2
b06d3ead-3ddf-4626-903f-bebd10c6ddc6,1
59e71962-efc6-4a32-b2e4-451e1c842585,1
45f606f3-b1f4-4384-9659-b2ae57299a17,1
eda0256a-dce3-4a1a-8b42-937f944c9fc9,0
d37ca22b-b1d7-4fd1-ad1b-d3ce1f054c12,0
47254f30-209c-4d1b-84ae-3bfab69be88f,2
fc2e478c-8d41-4125-8cbf-a02264018dcb,2
ed2fff75-f7e3-49c0-9b3a-2e983bbaac29,2
a0eac7b9-7ba5-4227-a01f-b28243eea520,2
666174b0-ac79-4abb-906f-28430dfd58b5,2
442a327c-6ee6-4629-ae37-10ed9055d37c,2
30b84c50-3dcd-419a-8667-036dcc5d5b2f,2
d8071191-6962-4d7f-9456-18587f52a79f,0
ba7f2899-836c-4189-8f40-756f176d3963,2
156b25cd-51f3-490b-8219-6cc724b7c4d3,2
f0684d5c-1063-4ed6-b5e3-2e1067f62b82,0
1d5ef170-7316-4527-a9e6-d56d9ececebe,0
fe4b10e5-0142-4e39-922b-2a51c65b1555,0
b47d1b17-c710-446c-b905-f911bb224867,0
9ea35dc5-31d5-423a-94c4-67f72ec258b5,0
74399b3e-4271-4e7e-926d-5980d4205925,0
c923865d-c488-4d15-a42d-b8ccfb17f160,2
af2d7f22-b634-4c68-bd31-cdfc05762b80,3
ae3af325-b4fe-4d3d-a82c-460c3c72f65b,1
21dc35af-198b-4118-90b9-869059cc0c6f,2
d8944d3a-4560-4fd1-855a-6e1dfb5b61cf,3
54fe5278-2928-4291-b6b6-a788c0731ab6,2
1f70190e-8134-4c09-ae03-9976205cd7bd,2
a3f38767-02ae-4990-be18-35ca819684a7,3
a56854e9-c206-4064-9d3b-e1f6df4279b2,3
4bb7cd1a-7bdf-42fb-af65-24f8d459a526,3
6f0f06a5-7a50-47d3-a8c9-97f60a269761,2
caa6b4e4-5b72-4376-a108-e0b809da93ea,2
333ed2b8-42b6-46be-b97a-18a5ebd7e75a,3
a092041b-9522-4000-a4fb-d706ad2ea626,2
24682f82-8800-42d6-974c-745383c184d7,2
dc93ec09-36f6-40c9-b1db-688ddb3ce74f,3
5577729f-0b99-4353-9ef6-17753364d568,2
4fd343fa-82e1-49dd-8a62-26aefbbed2a2,2
330c3578-5097-435e-82a1-f3e9d800b293,3
ac147147-6b71-497f-91c1-ea8883bf62f2,3
5084b8e6-b486-42ff-9f12-ff2fc588a0b6,2
a729fa01-8218-478f-bb98-24abf80749c9,2
