rfq_id,match_id,similarity_score
8aff426d-b8c0-43aa-ad26-835ef4de6129,ee5c62d7-b0f9-4818-8698-425ffdcdb11a,0.8830005911120903
8aff426d-b8c0-43aa-ad26-835ef4de6129,1008838b-bf71-442f-a6e8-3de016146f89,0.8830005911120903
8aff426d-b8c0-43aa-ad26-835ef4de6129,51edaf19-20d9-4df2-90aa-246c478b3532,0.8830005911120903
37e624be-b125-464f-85b6-1838530193ef,a3f38767-02ae-4990-be18-35ca819684a7,0.7
37e624be-b125-464f-85b6-1838530193ef,56c75e72-50ae-4e29-aea4-f6394e1d986b,0.7
37e624be-b125-464f-85b6-1838530193ef,4273fd28-5992-43a0-bd98-66cf6b650f54,0.6978112937779478
b8257184-6307-46ab-b06e-d979336d1263,1d54d3de-d0b3-4273-89e9-7ef3e8febb0d,0.8
b8257184-6307-46ab-b06e-d979336d1263,e5c22e58-7870-4db5-98ea-aede48914170,0.8
b8257184-6307-46ab-b06e-d979336d1263,05c71356-48ba-4b48-a217-678ba62ca4b0,0.794823746590658
63140d1f-dda8-40fe-8931-bcaba65d5772,11cffc57-44be-4d79-bfd5-97482be566d3,0.8
63140d1f-dda8-40fe-8931-bcaba65d5772,75fae2b7-8107-4ce2-a9d5-1189b4cd3b21,0.8
63140d1f-dda8-40fe-8931-bcaba65d5772,5242c623-abc6-4cc8-a1e3-dde93a899f00,0.75
11cffc57-44be-4d79-bfd5-97482be566d3,63140d1f-dda8-40fe-8931-bcaba65d5772,0.8
11cffc57-44be-4d79-bfd5-97482be566d3,75fae2b7-8107-4ce2-a9d5-1189b4cd3b21,0.8
11cffc57-44be-4d79-bfd5-97482be566d3,5242c623-abc6-4cc8-a1e3-dde93a899f00,0.75
75fae2b7-8107-4ce2-a9d5-1189b4cd3b21,63140d1f-dda8-40fe-8931-bcaba65d5772,0.8
75fae2b7-8107-4ce2-a9d5-1189b4cd3b21,11cffc57-44be-4d79-bfd5-97482be566d3,0.8
75fae2b7-8107-4ce2-a9d5-1189b4cd3b21,5242c623-abc6-4cc8-a1e3-dde93a899f00,0.75
973d80a1-f1b8-461b-bb25-7d8852968b1c,8fe87807-dae8-4341-94fd-2ab91f176464,0.75
973d80a1-f1b8-461b-bb25-7d8852968b1c,a0e91fd1-b00b-4ff7-8633-62657662b03b,0.75
973d80a1-f1b8-461b-bb25-7d8852968b1c,8ded8ec2-f221-4c6d-aadb-fa8294388127,0.75
8fe87807-dae8-4341-94fd-2ab91f176464,973d80a1-f1b8-461b-bb25-7d8852968b1c,0.75
8fe87807-dae8-4341-94fd-2ab91f176464,a0e91fd1-b00b-4ff7-8633-62657662b03b,0.75
8fe87807-dae8-4341-94fd-2ab91f176464,1982a20f-640e-4caa-b9e7-3ca15d7e1acb,0.75
c18a7f01-1cb6-4987-a2cc-93251d3719b9,0777b4fd-292a-439b-848f-d772ee28c3b8,0.75
c18a7f01-1cb6-4987-a2cc-93251d3719b9,ada2d439-02d7-4b2d-b1fb-3aeae9a73334,0.75
c18a7f01-1cb6-4987-a2cc-93251d3719b9,9118da90-e640-4ea5-9821-8822ef0612c6,0.749029662324692
